( ( ( ( ( ( ( [MAX 4 ) ( ( ( ( [MEDIAN ( ( ( [MEDIAN 4 ) 9 ) ] ) ) ( ( ( ( [MIN ( ( ( [SUM 6 ) 0 ) ] ) ) 6 ) 6 ) ] ) ) 8 ) ] ) ) 2 ) 4 ) 0 ) 8 ) ] )	"MED, sorted list, [4, 9], MEDIAN is 6
SUM, add [6, 0], sum is 6, answer is 6
Min, smallest number of [6, 6, 6] is 6
MED, sorted list, [6, 6, 8], MEDIAN is 6
Max, largest number of [4, 6, 2, 4, 0, 8] is 8
Final answer: 8"
( ( ( ( ( ( ( ( ( [MED 8 ) 4 ) ( ( ( ( ( ( ( ( ( ( ( [MED 5 ) 8 ) ( ( ( ( ( [SUM 9 ) 4 ) 4 ) 1 ) ] ) ) 9 ) 5 ) 7 ) 2 ) 7 ) 9 ) 3 ) ] ) ) 8 ) 9 ) 3 ) 7 ) 3 ) ] )	7
( ( ( ( ( ( ( ( ( [MAX 0 ) ( ( ( ( ( ( ( [MAX 8 ) 0 ) 4 ) 3 ) ( ( ( ( [MIN 1 ) 0 ) 6 ) ] ) ) 0 ) ] ) ) 8 ) 3 ) 3 ) 7 ) 1 ) 2 ) ] )	8
( ( ( ( ( ( ( ( ( ( [MAX ( ( ( [MED 2 ) ( ( ( ( [MIN 7 ) 2 ) 7 ) ] ) ) ] ) ) 8 ) 5 ) ( ( ( ( ( ( ( ( [MIN 2 ) 0 ) 3 ) 6 ) 9 ) 8 ) 9 ) ] ) ) 9 ) 9 ) 1 ) 0 ) ( ( ( [MAX 3 ) ( ( ( ( ( ( ( ( ( [MIN 2 ) 9 ) 7 ) 9 ) 2 ) 3 ) 5 ) 8 ) ] ) ) ] ) ) ] )	9
( ( ( ( ( ( ( ( ( ( ( [SUM 6 ) ( ( ( ( [MAX ( ( ( [MIN 1 ) 1 ) ] ) ) ( ( ( [MIN 6 ) 6 ) ] ) ) 6 ) ] ) ) 2 ) ( ( ( [MIN 1 ) 1 ) ] ) ) 7 ) 6 ) 2 ) ( ( ( ( ( ( [MED 6 ) 1 ) 0 ) 3 ) 8 ) ] ) ) ( ( ( [MAX 5 ) 9 ) ] ) ) 8 ) ] )	0
( ( ( ( ( ( ( ( ( ( [MED 3 ) ( ( ( ( ( ( ( ( ( ( ( [MAX 1 ) 7 ) 8 ) 9 ) 6 ) 8 ) ( ( ( ( [MAX 4 ) 7 ) 4 ) ] ) ) 4 ) 8 ) 5 ) ] ) ) 9 ) 9 ) 8 ) 6 ) 0 ) 5 ) 2 ) ] )	6
( ( ( ( ( ( ( ( ( ( ( [SUM ( ( ( ( ( ( ( ( ( [MED 3 ) 1 ) 1 ) 6 ) 2 ) 3 ) 2 ) 4 ) ] ) ) 1 ) 1 ) 9 ) 9 ) ( ( ( [MED 8 ) 4 ) ] ) ) 3 ) 2 ) ( ( ( [MED 7 ) 4 ) ] ) ) 1 ) ] )	9
( ( ( [SUM 1 ) ( ( ( ( ( [MED 7 ) ( ( ( ( ( [SUM 9 ) 3 ) 8 ) 9 ) ] ) ) ( ( ( ( ( ( ( [SUM 7 ) 3 ) 6 ) 6 ) 0 ) 3 ) ] ) ) 2 ) ] ) ) ] )	7
( ( ( ( ( ( ( ( [MAX 3 ) 6 ) 2 ) ( ( ( ( ( ( ( ( ( [MIN 1 ) 3 ) 4 ) 1 ) 1 ) 2 ) ( ( ( ( [MIN 3 ) 6 ) ( ( ( ( ( ( ( ( ( ( [MED 4 ) 8 ) 9 ) 1 ) 5 ) 9 ) 3 ) ( ( ( ( ( ( ( ( [MED 6 ) 9 ) 7 ) 0 ) 5 ) 4 ) 7 ) ] ) ) 0 ) ] ) ) ] ) ) 6 ) ] ) ) 0 ) 9 ) 9 ) ] )	9
( ( ( [SUM 4 ) ( ( ( ( ( ( ( ( ( [MED 5 ) ( ( ( ( ( ( ( ( [SUM 8 ) 4 ) 5 ) 3 ) 0 ) 8 ) 4 ) ] ) ) 1 ) 8 ) 3 ) 7 ) 9 ) 1 ) ] ) ) ] )	8
( ( ( ( ( [MED 6 ) 4 ) 1 ) ( ( ( ( ( ( ( ( ( ( ( [MIN ( ( ( [MAX 8 ) 5 ) ] ) ) 8 ) 9 ) 6 ) ( ( ( ( ( ( ( [SUM 8 ) 7 ) 1 ) ( ( ( ( ( ( [MIN 0 ) 3 ) 5 ) 5 ) 0 ) ] ) ) 8 ) 2 ) ] ) ) 1 ) 5 ) 4 ) 8 ) 0 ) ] ) ) ] )	2
( ( ( ( ( ( ( ( ( ( ( [SUM 4 ) 8 ) 7 ) 2 ) 6 ) 2 ) 1 ) 6 ) 9 ) ( ( ( ( [SUM ( ( ( ( ( ( ( ( [MED 6 ) ( ( ( ( [MED 4 ) 4 ) 7 ) ] ) ) 7 ) 9 ) 8 ) 6 ) 4 ) ] ) ) ( ( ( ( [MED 6 ) 7 ) ( ( ( ( ( [MIN 2 ) 3 ) 0 ) 4 ) ] ) ) ] ) ) 8 ) ] ) ) ] )	5
( ( ( ( ( ( ( ( ( ( [MAX 3 ) ( ( ( ( ( ( ( ( ( ( ( [SUM ( ( ( ( ( ( ( ( ( ( ( [SUM 7 ) 1 ) 7 ) 1 ) 6 ) 3 ) 8 ) 6 ) ( ( ( ( [SUM 1 ) 9 ) 2 ) ] ) ) 8 ) ] ) ) 9 ) 1 ) 4 ) 0 ) ( ( ( ( ( [MED 2 ) 1 ) 6 ) 3 ) ] ) ) 3 ) 5 ) 0 ) 0 ) ] ) ) 0 ) 1 ) 6 ) 6 ) 7 ) 4 ) 1 ) ] )	7
( ( ( ( ( ( ( ( ( ( ( [MED 0 ) 0 ) 3 ) 7 ) 3 ) ( ( ( ( ( ( [MIN ( ( ( ( ( ( ( [MED 9 ) 9 ) 2 ) 7 ) 2 ) 8 ) ] ) ) 8 ) 8 ) 5 ) 8 ) ] ) ) 0 ) 4 ) 7 ) 8 ) ] )	3
( ( ( ( [SUM 3 ) ( ( ( ( ( [MIN 3 ) 4 ) ( ( ( ( ( ( ( [MAX 2 ) 7 ) 1 ) 0 ) 2 ) ( ( ( ( ( ( [MED 9 ) 1 ) 7 ) 8 ) 6 ) ] ) ) ] ) ) 1 ) ] ) ) 3 ) ] )	7
( ( ( ( ( ( ( ( ( ( [MIN 3 ) 1 ) 4 ) 8 ) 1 ) 6 ) 6 ) ( ( ( ( ( ( ( ( ( ( [MAX 0 ) 3 ) 5 ) 8 ) 3 ) 2 ) 7 ) 6 ) 1 ) ] ) ) 8 ) ] )	1
( ( ( [MAX 6 ) ( ( ( ( ( ( ( ( ( ( [MIN 3 ) 6 ) 7 ) 2 ) 2 ) 5 ) ( ( ( ( ( ( ( ( ( ( [MAX 7 ) 4 ) 6 ) 0 ) 5 ) 9 ) 0 ) 6 ) 0 ) ] ) ) 2 ) 9 ) ] ) ) ] )	6
( ( ( ( ( ( [MIN 3 ) 1 ) ( ( ( [MAX ( ( ( [MAX ( ( ( ( ( [MIN 9 ) 9 ) ( ( ( ( [MAX 4 ) 1 ) ( ( ( [MAX ( ( ( ( ( ( ( ( [MAX 8 ) 9 ) 2 ) 8 ) ( ( ( ( ( [SUM 2 ) 1 ) 2 ) 2 ) ] ) ) 8 ) 4 ) ] ) ) 2 ) ] ) ) ] ) ) 2 ) ] ) ) 3 ) ] ) ) 9 ) ] ) ) 8 ) ( ( ( [MAX 6 ) 8 ) ] ) ) ] )	1
( ( ( ( ( ( ( ( ( ( ( [MIN 4 ) 3 ) 6 ) 2 ) 0 ) 4 ) ( ( ( ( ( ( ( ( ( ( [MAX 6 ) ( ( ( [MED 1 ) 6 ) ] ) ) 0 ) 7 ) 5 ) 8 ) 8 ) 1 ) 3 ) ] ) ) 6 ) 2 ) 1 ) ] )	0
( ( ( ( ( ( ( ( ( ( [MIN 2 ) 8 ) 4 ) ( ( ( ( [MIN 2 ) ( ( ( ( ( ( [MAX 0 ) 1 ) 5 ) 9 ) 9 ) ] ) ) ( ( ( ( ( ( ( [MED 2 ) 9 ) ( ( ( ( ( ( ( ( ( [MAX 6 ) 4 ) 9 ) 2 ) 4 ) 1 ) 3 ) 0 ) ] ) ) 4 ) 9 ) 4 ) ] ) ) ] ) ) 1 ) 0 ) 0 ) ( ( ( [MIN 3 ) 6 ) ] ) ) ( ( ( [MED 7 ) 9 ) ] ) ) ] )	0
( ( ( ( ( [SUM 8 ) ( ( ( ( ( ( ( [MED ( ( ( ( ( [SUM 6 ) 3 ) 8 ) 7 ) ] ) ) 6 ) 0 ) 3 ) ( ( ( ( ( [SUM 7 ) ( ( ( ( [MAX 7 ) 7 ) ( ( ( ( ( ( [MAX 7 ) 6 ) 0 ) 0 ) 6 ) ] ) ) ] ) ) 0 ) 7 ) ] ) ) ( ( ( ( ( [MED 5 ) 7 ) 6 ) 4 ) ] ) ) ] ) ) 9 ) 7 ) ] )	7
( ( ( ( ( ( ( ( [MAX 4 ) ( ( ( ( ( ( ( ( ( [MED ( ( ( ( ( ( ( ( [MAX 4 ) 8 ) 5 ) 8 ) 7 ) 0 ) 0 ) ] ) ) 4 ) 6 ) 1 ) 1 ) 8 ) 8 ) 9 ) ] ) ) 6 ) 0 ) 7 ) 1 ) 8 ) ] )	8
( ( ( ( ( ( ( ( ( ( [SUM ( ( ( ( ( ( [SUM 2 ) 4 ) 6 ) 7 ) ( ( ( ( ( ( ( ( ( ( ( [MED 9 ) 4 ) ( ( ( ( [MIN 5 ) 0 ) 7 ) ] ) ) 0 ) ( ( ( ( [MED 2 ) 0 ) 6 ) ] ) ) 4 ) 4 ) 6 ) 9 ) 1 ) ] ) ) ] ) ) 7 ) 1 ) 8 ) 3 ) 4 ) 4 ) 2 ) 2 ) ] )	4
( ( ( ( [SUM 4 ) ( ( ( ( ( ( [SUM 6 ) ( ( ( ( ( ( ( ( ( [MED 6 ) 3 ) 6 ) 0 ) 6 ) ( ( ( [MIN 6 ) 5 ) ] ) ) 6 ) 9 ) ] ) ) 0 ) 3 ) 2 ) ] ) ) 6 ) ] )	7
( ( ( ( ( ( ( ( ( [SUM 2 ) 0 ) ( ( ( ( ( ( ( ( ( [MIN 7 ) 3 ) 2 ) 6 ) 2 ) 2 ) 4 ) 6 ) ] ) ) ( ( ( ( ( ( ( ( ( ( ( [MIN 5 ) 4 ) ( ( ( ( ( [MIN 4 ) 8 ) ( ( ( ( ( ( ( [MAX 6 ) 0 ) 4 ) 6 ) 2 ) 2 ) ] ) ) 9 ) ] ) ) 8 ) 7 ) 2 ) 6 ) 1 ) 4 ) 6 ) ] ) ) 3 ) 2 ) 0 ) 0 ) ] )	0
( ( ( ( [MAX ( ( ( ( ( ( ( ( ( ( ( [MAX ( ( ( ( ( ( ( ( ( ( ( [MED 9 ) 6 ) 4 ) ( ( ( ( ( ( ( ( ( [MIN 5 ) ( ( ( ( ( ( ( ( ( ( ( [SUM 0 ) 9 ) 1 ) 3 ) 8 ) 3 ) 0 ) 9 ) 0 ) 4 ) ] ) ) 4 ) 8 ) 0 ) 2 ) 3 ) 2 ) ] ) ) 9 ) 8 ) 9 ) 3 ) 5 ) 4 ) ] ) ) 3 ) 1 ) 9 ) 2 ) 6 ) 8 ) 8 ) 4 ) 4 ) ] ) ) 8 ) 1 ) ] )	9
( ( ( ( ( ( [SUM ( ( ( ( ( ( ( ( ( ( [MAX 8 ) 8 ) 9 ) 5 ) 1 ) 5 ) 6 ) 5 ) 9 ) ] ) ) 9 ) 5 ) 4 ) ( ( ( ( ( [SUM 4 ) ( ( ( ( [SUM 2 ) 9 ) 1 ) ] ) ) 4 ) 8 ) ] ) ) ] )	5
( ( ( ( ( ( [MED 2 ) 1 ) ( ( ( ( ( ( ( ( ( [MED 8 ) 0 ) ( ( ( ( ( ( ( [MAX 1 ) 1 ) ( ( ( [SUM 1 ) 2 ) ] ) ) 0 ) 2 ) 1 ) ] ) ) 6 ) 1 ) 7 ) 1 ) 0 ) ] ) ) 7 ) 7 ) ] )	2
( ( ( ( ( [MED 3 ) 9 ) 1 ) ( ( ( [MAX ( ( ( ( ( ( ( [SUM 3 ) 9 ) 5 ) ( ( ( ( ( ( ( [MAX 4 ) 4 ) 2 ) 1 ) 7 ) 5 ) ] ) ) 6 ) 6 ) ] ) ) 2 ) ] ) ) ] )	4
( ( ( [MIN ( ( ( [MIN 0 ) ( ( ( ( ( ( ( ( ( ( [MED 2 ) 7 ) 7 ) ( ( ( ( ( ( ( ( [MED 4 ) 9 ) 1 ) 8 ) 8 ) 4 ) 6 ) ] ) ) 0 ) 2 ) 6 ) ( ( ( ( ( ( ( ( ( [MIN 5 ) 1 ) 9 ) 2 ) 2 ) 9 ) 2 ) 0 ) ] ) ) 7 ) ] ) ) ] ) ) 3 ) ] )	0
( ( ( ( ( ( ( ( ( ( ( [MED 4 ) 8 ) 3 ) 5 ) 5 ) 5 ) 6 ) ( ( ( ( ( [SUM 6 ) 7 ) ( ( ( ( ( [MED ( ( ( [MAX 3 ) ( ( ( [MAX 8 ) 3 ) ] ) ) ] ) ) 0 ) 8 ) 4 ) ] ) ) 1 ) ] ) ) 6 ) 7 ) ] )	5
( ( ( ( ( ( ( ( [SUM 0 ) 1 ) 8 ) 9 ) ( ( ( ( ( ( ( ( ( ( [MAX 8 ) 0 ) 8 ) 2 ) 9 ) 4 ) ( ( ( ( ( ( [SUM ( ( ( ( ( ( [MIN 3 ) ( ( ( ( [MAX 2 ) 6 ) 9 ) ] ) ) 3 ) 6 ) 4 ) ] ) ) 1 ) ( ( ( ( ( ( [SUM 9 ) 6 ) 3 ) 8 ) 2 ) ] ) ) 6 ) 8 ) ] ) ) 2 ) 9 ) ] ) ) 3 ) 0 ) ] )	0
( ( ( ( ( ( [MAX 7 ) ( ( ( ( ( ( ( ( ( ( ( [MAX 6 ) 7 ) 7 ) 4 ) ( ( ( ( ( [MAX 4 ) 2 ) 2 ) 2 ) ] ) ) 0 ) 3 ) 8 ) 2 ) 6 ) ] ) ) 2 ) 8 ) 4 ) ] )	8
( ( ( ( ( ( ( ( [MIN ( ( ( [MAX ( ( ( ( ( ( ( ( [MAX 9 ) 4 ) 5 ) 4 ) 0 ) 3 ) 7 ) ] ) ) 3 ) ] ) ) 8 ) 8 ) 6 ) ( ( ( [MAX 7 ) 3 ) ] ) ) 0 ) 8 ) ] )	0
( ( ( ( ( ( ( ( ( [MIN ( ( ( ( ( ( ( ( [MAX ( ( ( ( [MAX 1 ) 2 ) 8 ) ] ) ) 5 ) 4 ) 2 ) 1 ) 6 ) ( ( ( [MAX 0 ) 2 ) ] ) ) ] ) ) 8 ) 0 ) 7 ) 7 ) ( ( ( ( ( ( ( ( ( [SUM 0 ) 5 ) 6 ) 1 ) 4 ) 7 ) 2 ) 2 ) ] ) ) 8 ) ( ( ( [SUM 8 ) 7 ) ] ) ) ] )	0
( ( ( ( ( [SUM 3 ) 6 ) ( ( ( ( ( ( [MED ( ( ( ( [MAX 9 ) 6 ) 3 ) ] ) ) 3 ) ( ( ( ( ( ( ( ( ( ( [MAX 1 ) 4 ) 3 ) 5 ) ( ( ( [SUM 4 ) ( ( ( ( [MIN 5 ) 3 ) 0 ) ] ) ) ] ) ) 5 ) 6 ) 5 ) 3 ) ] ) ) 4 ) 5 ) ] ) ) 9 ) ] )	3
( ( ( ( ( ( ( ( ( ( [MED 5 ) 0 ) 8 ) 1 ) 5 ) ( ( ( ( ( ( ( [MED 1 ) 7 ) 0 ) ( ( ( ( ( [MIN 3 ) 3 ) 5 ) 4 ) ] ) ) 5 ) ( ( ( ( ( ( ( [MED 4 ) 6 ) 0 ) 9 ) 2 ) 1 ) ] ) ) ] ) ) 4 ) 4 ) ( ( ( ( ( ( ( ( [MIN 5 ) 8 ) 8 ) 7 ) 0 ) 8 ) ( ( ( [MIN 5 ) 1 ) ] ) ) ] ) ) ] )	4
( ( ( ( [SUM ( ( ( ( ( [MED ( ( ( ( ( ( ( ( ( ( [MAX 9 ) 8 ) 1 ) 8 ) 1 ) 1 ) 7 ) 6 ) ( ( ( [MIN 6 ) 6 ) ] ) ) ] ) ) 2 ) 1 ) 1 ) ] ) ) 2 ) 9 ) ] )	2
( ( ( ( ( ( ( ( ( [MAX 7 ) ( ( ( ( ( ( ( ( [MIN 8 ) 3 ) 1 ) 2 ) ( ( ( ( ( ( ( ( ( ( ( [MAX 7 ) 8 ) 4 ) 9 ) 0 ) 2 ) 8 ) 4 ) 8 ) 9 ) ] ) ) 1 ) 4 ) ] ) ) 3 ) ( ( ( ( ( ( [MIN 5 ) 5 ) 8 ) 5 ) 9 ) ] ) ) 9 ) 2 ) 0 ) 6 ) ] )	9
( ( ( ( ( ( [MED 6 ) 1 ) 9 ) 7 ) ( ( ( ( ( ( [MIN 7 ) 6 ) ( ( ( ( [SUM ( ( ( ( [MAX 0 ) 6 ) 4 ) ] ) ) 6 ) ( ( ( ( ( ( ( [SUM 8 ) 7 ) 2 ) 7 ) 7 ) 1 ) ] ) ) ] ) ) 2 ) 9 ) ] ) ) ] )	6
( ( ( ( ( ( [MIN 8 ) 6 ) 3 ) ( ( ( ( ( ( ( ( [MAX ( ( ( ( ( ( ( ( ( ( ( [MED 4 ) 8 ) 1 ) 6 ) 8 ) ( ( ( ( ( ( ( [SUM 8 ) 3 ) 2 ) ( ( ( ( ( ( ( ( ( [MAX 1 ) 8 ) 0 ) 2 ) 4 ) 7 ) 0 ) 8 ) ] ) ) 0 ) 3 ) ] ) ) 9 ) 2 ) 7 ) 8 ) ] ) ) 0 ) 2 ) 9 ) 8 ) 2 ) 0 ) ] ) ) 3 ) ] )	3
( ( ( ( ( ( [SUM 4 ) 2 ) 6 ) 8 ) ( ( ( ( ( ( ( ( ( [MAX 2 ) 3 ) 3 ) 0 ) 3 ) 2 ) 0 ) ( ( ( ( [MIN 0 ) 7 ) ( ( ( ( ( [MAX 7 ) 7 ) 7 ) 8 ) ] ) ) ] ) ) ] ) ) ] )	3
( ( ( ( ( ( [SUM 9 ) 3 ) 1 ) ( ( ( ( [MAX 8 ) 7 ) 0 ) ] ) ) ( ( ( ( ( [MIN ( ( ( ( ( ( [MED 0 ) 4 ) 3 ) 4 ) 4 ) ] ) ) 7 ) 1 ) 0 ) ] ) ) ] )	1
( ( ( ( ( ( ( ( ( ( ( [MED ( ( ( ( ( ( ( ( ( [SUM 1 ) 8 ) 3 ) 9 ) 7 ) 8 ) 3 ) ( ( ( ( ( ( [MIN 2 ) ( ( ( [SUM 6 ) ( ( ( ( [SUM 8 ) ( ( ( ( ( ( [MAX 7 ) 4 ) ( ( ( ( ( ( ( [MIN 9 ) 6 ) 8 ) 3 ) 5 ) 6 ) ] ) ) 4 ) 9 ) ] ) ) 7 ) ] ) ) ] ) ) 9 ) 4 ) 9 ) ] ) ) ] ) ) 9 ) 7 ) 7 ) 9 ) 1 ) 3 ) 1 ) 6 ) 0 ) ] )	6
( ( ( ( ( ( ( ( ( [SUM 4 ) 9 ) 1 ) ( ( ( ( ( ( ( [MAX 7 ) ( ( ( ( ( ( [MIN 1 ) 4 ) 5 ) 5 ) 0 ) ] ) ) 0 ) ( ( ( ( ( ( [MAX 4 ) 6 ) 4 ) 9 ) 6 ) ] ) ) 9 ) 1 ) ] ) ) 1 ) 4 ) 8 ) 3 ) ] )	9
( ( ( ( ( ( [MIN 0 ) 0 ) ( ( ( ( ( ( ( ( [MAX 6 ) ( ( ( [SUM 6 ) 2 ) ] ) ) 6 ) 0 ) 3 ) 5 ) 6 ) ] ) ) 1 ) ( ( ( ( ( ( ( ( [SUM 0 ) 9 ) 0 ) 1 ) 0 ) 6 ) ( ( ( ( [MED 0 ) 7 ) 0 ) ] ) ) ] ) ) ] )	0
( ( ( ( ( [MAX 8 ) 2 ) ( ( ( [MIN 1 ) ( ( ( ( ( ( ( ( ( [MED ( ( ( ( [MED 4 ) 0 ) 5 ) ] ) ) 1 ) 1 ) 0 ) 9 ) 8 ) 1 ) 3 ) ] ) ) ] ) ) 2 ) ] )	8
( ( ( ( ( ( ( [SUM 9 ) ( ( ( ( [MIN ( ( ( ( ( ( ( ( ( ( ( [MAX 6 ) 4 ) 2 ) 1 ) ( ( ( ( [MED 4 ) 9 ) 4 ) ] ) ) 3 ) 3 ) ( ( ( ( ( ( ( ( [MAX 1 ) 6 ) 1 ) 5 ) 8 ) 7 ) 4 ) ] ) ) 6 ) 5 ) ] ) ) 1 ) 0 ) ] ) ) 0 ) 5 ) 4 ) 1 ) ] )	9
( ( ( ( ( ( ( ( ( ( ( [MAX 5 ) 9 ) 1 ) 8 ) 9 ) 9 ) 4 ) 7 ) ( ( ( ( ( ( ( ( [MIN 8 ) 8 ) 1 ) 9 ) 7 ) 2 ) 6 ) ] ) ) ( ( ( ( ( ( ( [MED 8 ) 8 ) 5 ) 0 ) 5 ) 2 ) ] ) ) ] )	9
( ( ( ( ( ( [MED ( ( ( ( ( ( [MED 7 ) 5 ) 0 ) 1 ) 8 ) ] ) ) ( ( ( ( ( [MIN 2 ) 2 ) 5 ) 3 ) ] ) ) 3 ) 8 ) ( ( ( [SUM 1 ) 7 ) ] ) ) ] )	5
( ( ( ( ( ( ( ( [MAX 3 ) 0 ) 9 ) 5 ) 9 ) ( ( ( ( ( ( [MIN ( ( ( ( ( ( ( [SUM 8 ) 7 ) ( ( ( ( ( ( [MED 5 ) 4 ) 9 ) 2 ) ( ( ( ( ( ( ( [MAX 8 ) 8 ) 1 ) 6 ) 9 ) 7 ) ] ) ) ] ) ) ( ( ( ( ( ( ( ( [MAX 4 ) 3 ) 6 ) 1 ) 6 ) 0 ) 9 ) ] ) ) 8 ) 1 ) ] ) ) 3 ) 0 ) 3 ) 5 ) ] ) ) 8 ) ] )	9
( ( ( ( ( ( ( ( ( [SUM ( ( ( ( ( ( [MIN 8 ) 6 ) 7 ) 4 ) ( ( ( ( [MIN 3 ) ( ( ( [MED 4 ) 1 ) ] ) ) 9 ) ] ) ) ] ) ) 3 ) 9 ) 9 ) 5 ) ( ( ( ( ( ( [MED ( ( ( [MIN 2 ) 0 ) ] ) ) 9 ) 4 ) 6 ) 5 ) ] ) ) 8 ) 1 ) ] )	2
( ( ( ( ( ( ( ( ( ( [SUM 7 ) 6 ) 2 ) 3 ) 8 ) 1 ) 1 ) 5 ) ( ( ( ( ( ( ( ( ( [SUM 7 ) 9 ) 8 ) 3 ) 0 ) 4 ) 6 ) ( ( ( ( ( ( ( [MAX 2 ) 9 ) 7 ) 4 ) 3 ) 0 ) ] ) ) ] ) ) ] )	9
( ( ( ( ( ( ( ( ( ( ( [SUM 8 ) 4 ) ( ( ( ( ( ( ( [MAX 6 ) 7 ) 3 ) 8 ) 5 ) 7 ) ] ) ) ( ( ( ( ( [MAX 7 ) 0 ) 2 ) 4 ) ] ) ) 3 ) 3 ) 3 ) 7 ) 9 ) 5 ) ] )	7
( ( ( [SUM ( ( ( ( ( ( ( ( ( ( [MED 3 ) 7 ) 5 ) 1 ) 4 ) ( ( ( ( ( ( ( [MED 7 ) 4 ) 5 ) 4 ) 4 ) 3 ) ] ) ) 6 ) 9 ) 4 ) ] ) ) 7 ) ] )	1
( ( ( ( ( ( ( [SUM 4 ) 6 ) ( ( ( ( ( ( ( ( ( ( [MED ( ( ( ( ( ( ( ( ( ( ( [SUM 7 ) 9 ) 0 ) 6 ) 7 ) 2 ) 8 ) ( ( ( [MED 3 ) 4 ) ] ) ) 9 ) ( ( ( ( [MIN 2 ) 2 ) 6 ) ] ) ) ] ) ) 5 ) ( ( ( [SUM 6 ) 5 ) ] ) ) 1 ) 9 ) 3 ) 0 ) 5 ) 4 ) ] ) ) 5 ) 2 ) 8 ) ] )	8
( ( ( ( ( ( ( ( ( ( ( [MED 6 ) 0 ) 8 ) 9 ) 3 ) 3 ) 5 ) 9 ) 9 ) ( ( ( ( ( ( ( [MAX 5 ) 3 ) 8 ) ( ( ( ( ( ( ( [MAX 4 ) 0 ) 7 ) 8 ) 3 ) 5 ) ] ) ) 7 ) 2 ) ] ) ) ] )	7
( ( ( [SUM 3 ) ( ( ( [MED 5 ) ( ( ( ( [MAX 5 ) ( ( ( ( ( ( ( [MIN 9 ) ( ( ( ( ( ( ( ( ( [SUM 3 ) 7 ) 3 ) 6 ) 9 ) ( ( ( ( ( ( [MAX 3 ) 1 ) 3 ) 4 ) 1 ) ] ) ) 8 ) 7 ) ] ) ) 0 ) 6 ) 9 ) 8 ) ] ) ) 9 ) ] ) ) ] ) ) ] )	0
( ( ( ( ( ( ( [MED 9 ) ( ( ( ( ( ( [MED 9 ) 6 ) ( ( ( ( [MAX 5 ) 6 ) 5 ) ] ) ) 9 ) 3 ) ] ) ) 7 ) ( ( ( ( ( ( [MIN 8 ) 3 ) 4 ) 2 ) 6 ) ] ) ) 5 ) 3 ) ] )	5
( ( ( ( ( ( ( [MAX 7 ) 8 ) 4 ) 5 ) ( ( ( ( ( ( ( ( ( ( [MAX 8 ) 6 ) ( ( ( ( [MIN 1 ) 8 ) ( ( ( ( ( ( ( [SUM 6 ) 7 ) 2 ) 5 ) 5 ) ( ( ( ( ( ( ( ( ( ( [SUM 5 ) 0 ) 7 ) 2 ) 2 ) 4 ) 3 ) 5 ) 7 ) ] ) ) ] ) ) ] ) ) 3 ) 0 ) 5 ) 6 ) 3 ) 5 ) ] ) ) 0 ) ] )	8
( ( ( ( [SUM ( ( ( ( ( ( [SUM ( ( ( ( [MED 5 ) 1 ) 1 ) ] ) ) 3 ) 6 ) ( ( ( ( ( ( ( ( [MED 7 ) 3 ) 3 ) 9 ) 9 ) 1 ) 6 ) ] ) ) 6 ) ] ) ) ( ( ( ( ( ( ( ( [MAX 0 ) 9 ) 7 ) 2 ) ( ( ( ( ( ( ( ( [MIN 1 ) 2 ) 1 ) 6 ) 4 ) 2 ) 7 ) ] ) ) 8 ) 8 ) ] ) ) 5 ) ] )	6
( ( ( ( ( ( ( ( ( [MED 1 ) 2 ) 6 ) 0 ) 4 ) 9 ) ( ( ( ( ( ( ( ( ( [MIN 2 ) 8 ) 2 ) 2 ) 1 ) 6 ) 3 ) 4 ) ] ) ) ( ( ( ( [SUM 6 ) 3 ) 2 ) ] ) ) ] )	1
( ( ( ( ( ( ( ( ( [MAX 7 ) 7 ) ( ( ( ( [MIN 5 ) ( ( ( ( [SUM 6 ) 4 ) 5 ) ] ) ) ( ( ( ( ( ( ( ( ( [MIN 7 ) 9 ) 4 ) 6 ) 4 ) 9 ) 6 ) 7 ) ] ) ) ] ) ) 2 ) 8 ) 7 ) 3 ) 5 ) ] )	8
( ( ( ( ( ( [MIN 0 ) 9 ) 3 ) ( ( ( ( ( ( ( ( ( ( [MAX ( ( ( ( ( ( ( ( ( ( [MED 9 ) 0 ) 1 ) 9 ) 6 ) 5 ) ( ( ( ( ( ( ( [MED 5 ) ( ( ( ( ( ( ( [MAX ( ( ( ( [SUM 9 ) 1 ) 7 ) ] ) ) 3 ) 3 ) 3 ) 8 ) 6 ) ] ) ) 1 ) 0 ) 8 ) 7 ) ] ) ) 0 ) 4 ) ] ) ) 2 ) 7 ) 8 ) 8 ) 4 ) 9 ) 0 ) 3 ) ] ) ) ( ( ( [MED 3 ) 6 ) ] ) ) ] )	0
( ( ( ( ( [MIN ( ( ( ( ( ( ( ( [SUM 4 ) 2 ) 1 ) 9 ) 8 ) 4 ) ( ( ( ( ( ( ( [MIN ( ( ( ( [SUM 3 ) 1 ) 2 ) ] ) ) 8 ) 1 ) ( ( ( ( ( [MIN 2 ) 4 ) 9 ) 8 ) ] ) ) 9 ) 9 ) ] ) ) ] ) ) 3 ) 0 ) 1 ) ] )	0
